"subject","activity","[mean of] tBodyAcc-mean()-X","[mean of] tBodyAcc-mean()-Y","[mean of] tBodyAcc-mean()-Z","[mean of] tBodyAcc-std()-X","[mean of] tBodyAcc-std()-Y","[mean of] tBodyAcc-std()-Z","[mean of] tGravityAcc-mean()-X","[mean of] tGravityAcc-mean()-Y","[mean of] tGravityAcc-mean()-Z","[mean of] tGravityAcc-std()-X","[mean of] tGravityAcc-std()-Y","[mean of] tGravityAcc-std()-Z","[mean of] tBodyAccJerk-mean()-X","[mean of] tBodyAccJerk-mean()-Y","[mean of] tBodyAccJerk-mean()-Z","[mean of] tBodyAccJerk-std()-X","[mean of] tBodyAccJerk-std()-Y","[mean of] tBodyAccJerk-std()-Z","[mean of] tBodyGyro-mean()-X","[mean of] tBodyGyro-mean()-Y","[mean of] tBodyGyro-mean()-Z","[mean of] tBodyGyro-std()-X","[mean of] tBodyGyro-std()-Y","[mean of] tBodyGyro-std()-Z","[mean of] tBodyGyroJerk-mean()-X","[mean of] tBodyGyroJerk-mean()-Y","[mean of] tBodyGyroJerk-mean()-Z","[mean of] tBodyGyroJerk-std()-X","[mean of] tBodyGyroJerk-std()-Y","[mean of] tBodyGyroJerk-std()-Z","[mean of] tBodyAccMag-mean()","[mean of] tBodyAccMag-std()","[mean of] tGravityAccMag-mean()","[mean of] tGravityAccMag-std()","[mean of] tBodyAccJerkMag-mean()","[mean of] tBodyAccJerkMag-std()","[mean of] tBodyGyroMag-mean()","[mean of] tBodyGyroMag-std()","[mean of] tBodyGyroJerkMag-mean()","[mean of] tBodyGyroJerkMag-std()","[mean of] fBodyAcc-mean()-X","[mean of] fBodyAcc-mean()-Y","[mean of] fBodyAcc-mean()-Z","[mean of] fBodyAcc-std()-X","[mean of] fBodyAcc-std()-Y","[mean of] fBodyAcc-std()-Z","[mean of] fBodyAcc-meanFreq()-X","[mean of] fBodyAcc-meanFreq()-Y","[mean of] fBodyAcc-meanFreq()-Z","[mean of] fBodyAccJerk-mean()-X","[mean of] fBodyAccJerk-mean()-Y","[mean of] fBodyAccJerk-mean()-Z","[mean of] fBodyAccJerk-std()-X","[mean of] fBodyAccJerk-std()-Y","[mean of] fBodyAccJerk-std()-Z","[mean of] fBodyAccJerk-meanFreq()-X","[mean of] fBodyAccJerk-meanFreq()-Y","[mean of] fBodyAccJerk-meanFreq()-Z","[mean of] fBodyGyro-mean()-X","[mean of] fBodyGyro-mean()-Y","[mean of] fBodyGyro-mean()-Z","[mean of] fBodyGyro-std()-X","[mean of] fBodyGyro-std()-Y","[mean of] fBodyGyro-std()-Z","[mean of] fBodyGyro-meanFreq()-X","[mean of] fBodyGyro-meanFreq()-Y","[mean of] fBodyGyro-meanFreq()-Z","[mean of] fBodyAccMag-mean()","[mean of] fBodyAccMag-std()","[mean of] fBodyAccMag-meanFreq()","[mean of] fBodyBodyAccJerkMag-mean()","[mean of] fBodyBodyAccJerkMag-std()","[mean of] fBodyBodyAccJerkMag-meanFreq()","[mean of] fBodyBodyGyroMag-mean()","[mean of] fBodyBodyGyroMag-std()","[mean of] fBodyBodyGyroMag-meanFreq()","[mean of] fBodyBodyGyroJerkMag-mean()","[mean of] fBodyBodyGyroJerkMag-std()","[mean of] fBodyBodyGyroJerkMag-meanFreq()"
"78","27","SITTING",0.275438862571429,-0.0192309836085714,-0.110498607214286,-0.682352717428571,-0.613476485428571,-0.552638877471429,0.379656203571429,-0.0510089582142857,0.322005251857143,-0.975385392857143,-0.970360520571429,-0.968790550857143,0.076337841,0.0197403055108571,0.0216591468752143,-0.686489243142857,-0.689507132428571,-0.705251918714286,-0.00904214076628571,-0.0896135896128571,0.0860551279285714,-0.810615054714286,-0.789554690428571,-0.663956842714286,-0.104373873378571,-0.0389212239528571,-0.0662947939242857,-0.824220696857143,-0.848024309142857,-0.775386771142857,-0.600186570142857,-0.708676522142857,-0.600186570142857,-0.708676522142857,-0.666184848714286,-0.686574457571429,-0.712507790571429,-0.809427174285714,-0.826825638571429,-0.851580582714286,-0.683008809571429,-0.626896823714286,-0.603789897857143,-0.682337269714286,-0.631395764285714,-0.559887946857143,-0.356611117514286,-0.111814998955714,0.0574016746747143,-0.710975712714286,-0.704113907142857,-0.694888244285714,-0.688967230857143,-0.694992692142857,-0.714167917,-0.142156898305714,-0.234162642164286,-0.196662502431429,-0.778494807142857,-0.794801357142857,-0.700617101,-0.821396477285714,-0.788425155428571,-0.683626681,-0.164310717188571,-0.171424767785714,-0.103304370365571,-0.683044948,-0.769565790428571,0.0351533614714286,-0.673522823714286,-0.705847810285714,0.176429652844286,-0.816734842285714,-0.838334424,0.0242956068571429,-0.851037542714286,-0.862962906428571,0.0684499393285714
"79","27","STANDING",0.27284974825,-0.01580379797675,-0.10388588815,-0.98339706,-0.95671225725,-0.968515337875,0.4261619337875,-0.0543918582,0.44401579295,-0.977711724875,-0.97281986725,-0.969372853375,0.07785351855,0.012523032568625,-0.0068182932195,-0.991170751,-0.986195871625,-0.987979249,-0.0389129293875,-0.0701501374625,0.084535378975,-0.980322240875,-0.972595957125,-0.975936483125,-0.0958496831875,-0.04209286011875,-0.0596051435175,-0.989457105125,-0.992433394375,-0.99337451525,-0.971802687375,-0.964488565,-0.971802687375,-0.964488565,-0.9897585415,-0.989273652625,-0.95099810575,-0.955275097625,-0.993492106375,-0.99126984,-0.986764331625,-0.968815734375,-0.976172941625,-0.982322854125,-0.953642987125,-0.9661475465,-0.141810380515,0.026389352885,0.16524852205,-0.991454947625,-0.986168747875,-0.985993158375,-0.9916324335,-0.987275852,-0.988554539875,0.14153716815,0.002451834087375,0.05559214123375,-0.9793586805,-0.97827785125,-0.976119902625,-0.9808982005,-0.969851227375,-0.97821922075,0.03610837360375,-0.171186922445,0.1817007499375,-0.9723812455,-0.965370666875,0.1077886539125,-0.988718640875,-0.988913264875,0.37442490795,-0.96815789375,-0.955146433,-0.0283976816725,-0.99188549825,-0.99087185625,0.220843854386375
"80","27","WALKING",0.275463456163008,-0.0162900678678897,-0.109622967129116,-0.857877193090659,-0.781739418616443,-0.776059482295669,0.903652922975654,-0.0661140714763189,-0.201739168143134,-0.981116179022501,-0.968514032674969,-0.957940638080339,0.0741008846474716,0.0120347419082485,0.00626103892925321,-0.886609463211605,-0.858108366098759,-0.898591999918535,-0.0183941643940997,-0.0703266488316587,0.0796354473726225,-0.872190066235263,-0.891763184346718,-0.8423404942261,-0.108718561837956,-0.0372678907216743,-0.0519700504313741,-0.924574808279623,-0.943643529837305,-0.929896065686744,-0.808365432422913,-0.823814785159724,-0.808365432422913,-0.823814785159724,-0.876429760744285,-0.875626191556118,-0.82370544519256,-0.869642535157301,-0.935578696636567,-0.947072521360196,-0.874932060644213,-0.811612568626435,-0.831405607214482,-0.85196941243722,-0.780752081070707,-0.765488711741323,-0.112588300556716,0.0092756597490512,0.000257965871947027,-0.891895905833881,-0.866981958706336,-0.890704026331817,-0.891335428132564,-0.858091548514401,-0.905074577986052,0.106068458906111,-0.0985298055051571,-0.102658301431303,-0.876166986485912,-0.906806452262876,-0.872056430594412,-0.873167181903243,-0.884465078181505,-0.848294585568846,-0.145160603981153,-0.221125011404373,-0.0822378234886606,-0.840176272177268,-0.842297619094427,0.0588034039478336,-0.87199107471198,-0.880311387313694,0.287687851177099,-0.900836056324389,-0.872964670907136,-0.131566946118765,-0.94531141789802,-0.953186523156175,0.2246466396164
"81","28","LAYING",0.269210380025,-0.02268681369975,-0.1078948994725,0.023075270477125,-0.05869804638,-0.2221003930725,0.88658652525,-0.22175957925,-0.2371639345375,-0.948163101625,-0.928460327625,-0.914933431625,0.09617062788,0.006958924438,-0.005475800770875,-0.22425682935,-0.3416584497125,-0.60088313775,0.0241716830575,-0.095074297319725,0.028215069983375,-0.4516813659375,-0.480345963375,-0.34729656030375,-0.12370473815875,-0.040035186088375,-0.045540965274625,-0.5839132785,-0.626029545,-0.5944826175,0.0383321933725,-0.036583797115,0.0383321933725,-0.036583797115,-0.30757769953125,-0.32099500510375,-0.242020600756875,-0.412736257075,-0.598490842125,-0.6408901,-0.111073562316625,-0.14268333407375,-0.3608803164,0.0693268022525,-0.07755816920125,-0.212137518265,-0.5094523817,-0.148663495555,-0.2051728945055,-0.31051839970625,-0.37578074275,-0.572606030375,-0.20674110365875,-0.3494516711,-0.62779139975,-0.52455865875,-0.49197746025,-0.5121318813375,-0.3911747351375,-0.491959114625,-0.372637384,-0.4747622720175,-0.478616624875,-0.4014279992625,-0.2644723578525,-0.135387202055625,-0.2651907135875,-0.0810706395325,-0.16347030974875,-0.126032053196625,-0.29691231411875,-0.35889000592,-0.0695634153425,-0.47052120925,-0.4772297145,-0.07181044246625,-0.62766347475,-0.68564759225,0.119365473805
"82","28","SITTING",0.278247298055556,-0.0176224911534722,-0.106144384208333,-0.319753758591667,-0.135974461431667,-0.369012004583333,0.787241315416667,-0.0767246664861111,-0.0530645924722222,-0.978334613194444,-0.96470180375,-0.951865516388889,0.0917573331972222,0.00229595597916666,0.0103214810069444,-0.402392668847222,-0.2419864552,-0.602921019166667,-0.00859027676527778,-0.0840998128847222,0.0753312259388889,-0.536313090625,-0.534956275138889,-0.479087031944444,-0.11131761625,-0.0374012050083333,-0.0581854729930556,-0.52048705875,-0.615355167222222,-0.582010590416667,-0.203158028629722,-0.445346106176389,-0.203158028629722,-0.445346106176389,-0.379230342638889,-0.367562761666667,-0.409540358166667,-0.566880697083333,-0.580139907916667,-0.60793115375,-0.384975570805556,-0.186601903112083,-0.461853232083333,-0.297201830902778,-0.165188177458333,-0.370023273611111,-0.383776700361111,-0.0378900994679167,-0.05361978193375,-0.470578102777778,-0.325740916277778,-0.58817658125,-0.386853260355556,-0.203494494025,-0.616713850694444,-0.370211073125,-0.377106379819444,-0.355431196791667,-0.466099648798611,-0.55361171375,-0.472473372083333,-0.560633983055556,-0.527802904861111,-0.529918004166667,-0.105400673866667,-0.0329282083555556,-0.11819846070625,-0.422242779384722,-0.546021576359722,0.113340433181944,-0.400114380833333,-0.334487116097222,0.0974782193616667,-0.567385909305556,-0.648328211944444,0.259376836433333,-0.637571673194444,-0.600892815138889,0.173469221131944
"83","28","STANDING",0.270784100379747,-0.0186227806987342,-0.109141147291139,-0.886750031392405,-0.827414314713924,-0.878347490379747,0.187870075316456,0.374679028582278,0.373952375063291,-0.973404683544304,-0.971784241772152,-0.960488541898734,0.0678336253240506,0.0144820136568354,0.00832566584481013,-0.896454063544304,-0.86510332256962,-0.931327186962025,-0.0235117135038481,-0.0793431966329114,0.0926984843329114,-0.899239150253165,-0.910115874683544,-0.894050809873418,-0.105007671020253,-0.0380898850759494,-0.0488815831962025,-0.903692907594937,-0.949750410126582,-0.925908425696203,-0.853020835189873,-0.884202181518987,-0.853020835189873,-0.884202181518987,-0.896366020632911,-0.884588975822785,-0.874418623544304,-0.890039942151899,-0.934896472405063,-0.937045942531646,-0.894318694936709,-0.842383459567089,-0.900081774683544,-0.884001090379747,-0.830201556344304,-0.875712957974684,-0.133862409356962,0.0557746198253165,0.103496074714051,-0.903903886582278,-0.874133401443038,-0.927252024050633,-0.898026400506329,-0.864406279164557,-0.933805959493671,0.102340876813924,-0.0100717808303797,-0.0238289201050633,-0.889195094683544,-0.923593410506329,-0.899688253291139,-0.903036440126582,-0.903568141898734,-0.901977447848101,0.0134197970588608,-0.077192292443038,0.0623956701755696,-0.893225471392405,-0.896929916962025,0.0137967611683544,-0.897279167468354,-0.870336741544304,0.314888162220253,-0.909029731265823,-0.896629756708861,-0.0329992083588608,-0.941649571898734,-0.935366943291139,0.246867050455696
"84","28","WALKING",0.275108831945218,-0.0150289018267516,-0.110228976963127,-0.967508127793313,-0.937184341258359,-0.939567859942566,0.769653268584352,-0.0185801743042847,0.170474190777849,-0.977676628423795,-0.966148327934546,-0.956961358084683,0.0757267277574658,0.0104601835322903,0.00241642706013549,-0.973823795560134,-0.967727907562755,-0.97955735962663,-0.0331686729962442,-0.0714072569150185,0.093651476197468,-0.970817320200183,-0.964212466058382,-0.960800699934325,-0.0983897587515235,-0.0407088921907739,-0.0527182158919548,-0.978719554787187,-0.981694156668561,-0.981141695771842,-0.948019123319046,-0.940835713655568,-0.948019123319046,-0.940835713655568,-0.974339017688737,-0.971620734770926,-0.945680070938872,-0.955716386918159,-0.982169402960279,-0.980487201139686,-0.967295266297165,-0.945849758736668,-0.955990766036437,-0.967694120456174,-0.93611501182211,-0.935081867699714,-0.0812219894233242,0.035368902522017,0.0415488207898835,-0.974675674730826,-0.9682130775015,-0.976746562849136,-0.97529689271747,-0.969679578894099,-0.981041504433709,0.195509774135878,-0.0104819503215607,0.0422864741990493,-0.966763619111964,-0.967979052743677,-0.962792463288182,-0.972253301562944,-0.962497894678097,-0.963798465925452,-0.0778603521672975,-0.251238913685596,-0.0136197780708235,-0.948656240240567,-0.945125634518961,0.0426234881972114,-0.970886673308232,-0.971629709179218,0.356295135581955,-0.965145573704809,-0.957447909837549,-0.14944012167788,-0.980799518569038,-0.981318099457548,0.218754005982462
"85","29","LAYING",0.259959177275362,-0.0218915303227681,-0.126188441924319,0.194286142014493,0.300677769502174,-0.0994456523623188,0.897674069275362,-0.263748103188406,-0.11263154226087,-0.928720590434783,-0.925560895507246,-0.897092493043478,0.0943312216186957,0.0131366415217391,-0.00649470937246377,0.196533700861014,0.132406993928986,-0.191081703637681,-0.0880804401572464,-0.0538310905898551,0.0886352279057971,-0.0328978335101449,-0.0859104787391304,-0.0958948804507246,-0.0467524144956522,-0.0412095661376812,-0.064326986226087,0.0258896413550725,-0.246402596617391,-0.131725204235797,0.271866989492754,0.0751576003757971,0.271866989492754,0.0751576003757971,0.160971736002899,0.110566052789855,0.153011912817391,-0.0298641053869565,-0.132910343649275,-0.239816883855072,0.147888973398406,0.261800973546377,-0.0700675299268116,0.210211230046377,0.237344148042754,-0.194570104781159,-0.294531120869565,0.026116430326087,0.265133565898551,0.128928345304928,0.064573522057971,-0.12748108173913,0.158714912284058,0.130049929145217,-0.253862408821594,-0.26077703715942,-0.371250693782609,-0.0769046087811594,0.176703673689855,-0.0621121482869565,0.0415890722214493,-0.102559346865217,-0.111851432536232,-0.231800689898551,-0.110461998352754,-0.037625243842029,0.017141136684058,0.206947520208696,-0.176491654594203,0.21173394296087,0.175197355109855,0.0100312234637681,0.152210922281159,-0.0669694972492754,-0.178885701688406,0.163337224442029,-0.229456367710145,-0.309444101855072,0.201302012289855
"86","29","SITTING",0.276442329166667,-0.0183773955833333,-0.12210214115,-0.549106890790167,-0.43411233935,-0.586800195353333,0.0800100678333333,0.269740883333333,0.347025369183333,-0.965655345666667,-0.9767157575,-0.960459112666667,0.0675069294466667,0.0173327104500253,-0.0216262354538333,-0.4793299024,-0.468997656698333,-0.610026460128333,-0.00495214646833333,-0.0929149073616667,0.0764569447,-0.535970858716667,-0.563862104611833,-0.5794296421,-0.0938128395166667,-0.028700510175,-0.0601428655666667,-0.485904970781667,-0.653479113166667,-0.639970024783333,-0.490753241306667,-0.56851997715,-0.490753241306667,-0.56851997715,-0.471563169828333,-0.515508318956667,-0.47149858325,-0.522009639161667,-0.600566601366667,-0.647803084206667,-0.536008340926667,-0.432755152503667,-0.570471835283333,-0.555463475548333,-0.470799924316667,-0.63093596069,-0.183602286057,0.240391307566833,0.321668423866667,-0.511750324615,-0.503894529921667,-0.58643440195,-0.491848915445,-0.466332490883333,-0.631935878166667,-0.0235266136166667,-0.141708802313333,0.0628928910583333,-0.40999673485,-0.553226059608333,-0.538245280085,-0.576870375616,-0.575007191516667,-0.6331700605,0.21845631175,-0.030849156775,0.0383795275333333,-0.508909918547833,-0.67501858025,0.307638375058333,-0.494328271916667,-0.546514157323333,0.208454920765,-0.557393643568333,-0.580864349933333,0.240577551791667,-0.6401528901,-0.683853343466667,0.120913146766667
"87","29","STANDING",0.270752942307692,-0.0173660065830769,-0.108834843184615,-0.968736516153846,-0.96614303,-0.976869960307692,-0.356342322153846,0.635233744,0.585595894615385,-0.966330501846154,-0.984278431538462,-0.986461539384615,0.0779156173076923,0.0119530453001538,-0.00286043356541538,-0.984218201076923,-0.974335992769231,-0.988044403076923,-0.0315720151176062,-0.0993253781230769,0.115616107830769,-0.979788730307692,-0.961180588615385,-0.965524938923077,-0.0953842244,-0.0353535071927692,-0.0619683674615385,-0.982668699692308,-0.985790409076923,-0.984837557692308,-0.967706507230769,-0.960361659384615,-0.967706507230769,-0.960361659384615,-0.984918063846154,-0.980950220307692,-0.948137997538462,-0.949471664923077,-0.987138163538462,-0.982896529230769,-0.977058743230769,-0.967858324769231,-0.981005698153846,-0.966232753230769,-0.966728906461538,-0.975727133230769,-0.270376117115385,0.154919849540154,0.185107077095077,-0.983985624153846,-0.974421455538461,-0.986003941692308,-0.985967284461538,-0.976148499846154,-0.988677606769231,0.125341955953846,0.00995209251476923,0.0698026690330308,-0.974549354307692,-0.970360593846154,-0.966702695538462,-0.981510879538462,-0.956972394307692,-0.968314229076923,0.0592559719135385,-0.293295233723077,-0.0256679381538462,-0.969078586307692,-0.961409005384615,0.0612234746,-0.981097517384615,-0.979514073538462,0.186416111964615,-0.962189803538462,-0.950117470153846,-0.0990257558815385,-0.984186095230769,-0.982187128461538,0.0401427630276923
"88","29","WALKING",0.271732877619909,-0.0166885901234026,-0.119628807089914,-0.740262672844842,-0.680475734223768,-0.765116313067796,0.820253676209542,-0.132334263201333,-0.0206866915290828,-0.966819009157762,-0.960027436137878,-0.9373121169526,0.0738796740786859,0.0086667833311924,0.00740419874116337,-0.750845889872385,-0.732535380204642,-0.835418184493593,-0.0332145391505064,-0.0569737607658917,0.085195563593538,-0.783776821928464,-0.771729918619465,-0.765373635924175,-0.104588140240482,-0.0416897107341041,-0.0503494887764846,-0.784170726724131,-0.842252889921747,-0.810392579636908,-0.700343529054852,-0.743197381877177,-0.700343529054852,-0.743197381877177,-0.749791572325338,-0.771098889888194,-0.705931340454007,-0.740297816870174,-0.81510220841111,-0.849007125692024,-0.748892745169314,-0.695413570249722,-0.776012655350847,-0.737651903999387,-0.69357748354225,-0.778711024496457,-0.139715745417327,0.0379968113399227,0.0859160543306336,-0.759247469043137,-0.747557311958852,-0.817569505339029,-0.764945231542747,-0.734330650324341,-0.852056329127778,0.0818144176647507,-0.134479477052673,-0.0196237781195696,-0.732746008791463,-0.775170389426334,-0.742414501442465,-0.801475213101885,-0.772896793317258,-0.795902383558534,-0.09887093930123,-0.226210376309722,-0.0587140457958038,-0.720484817613004,-0.79796110158989,0.0958147926239395,-0.748423265999979,-0.805318535150218,0.309824849624644,-0.764027781205629,-0.771800697426946,-0.101426327811473,-0.841707375189551,-0.870745519453873,0.182544542210672
"89","3","LAYING",0.273036912258065,-0.0166368926270968,-0.107643517629032,-0.113402940183871,-0.156367914832097,-0.456198480967742,0.95081004483871,-0.108999307891935,0.133291520548387,-0.959296416612903,-0.937597532903226,-0.943294148064516,0.0839803971145161,0.00726733201290323,-0.0161247703532258,-0.227911011384032,-0.174096830945161,-0.659662513064516,-0.0483803454016129,-0.0791614684596774,0.0649361892645161,-0.413132168193548,-0.643674516612903,-0.499478891612903,-0.108634096814516,-0.0405935852677419,-0.0565737163032258,-0.430831939354839,-0.815226969516129,-0.424098807209677,-0.111340017253226,-0.18976837383871,-0.111340017253226,-0.18976837383871,-0.284353825139194,-0.284967454532258,-0.355105470096774,-0.449696393596774,-0.621253275806452,-0.673344228064516,-0.184493896774194,-0.118404028901613,-0.519864888709677,-0.0898836054129032,-0.235144524977419,-0.467228250967742,-0.335408242609677,0.140129531982258,-0.0470114911722903,-0.257574881964516,-0.202272849721935,-0.623653514516129,-0.268116580295161,-0.201627132182258,-0.694790694193548,-0.217462724114516,-0.263374140809677,-0.234461889419355,-0.284012867170968,-0.697936356129032,-0.365910217193548,-0.456609409080645,-0.62012884,-0.601052737903226,-0.134298930795161,-0.257285723864516,0.221049615122581,-0.161512072787097,-0.335370554403226,0.104337116746774,-0.251523854275806,-0.337449166225806,0.0776956014935484,-0.494324401290323,-0.516806855,0.0261025855145161,-0.661213660967742,-0.714687518387097,0.145966887206452
"90","3","SITTING",0.282605440576923,-0.0142139425201923,-0.110370403865385,-0.455597193146154,-0.191235314215385,-0.621413997692308,0.801432513846154,0.0344428780192308,0.164953565961538,-0.980563749615385,-0.964515155576923,-0.958422261153846,0.0780373378653846,0.00286986929615385,-0.00246200625615385,-0.358559290423077,-0.299616517017308,-0.772714223846154,-0.0492384350076923,-0.0730881639826923,0.0746777527173077,-0.541502737307692,-0.705981903461538,-0.691776636153846,-0.116119431388462,-0.0350449123653846,-0.0499632992115385,-0.548850932115385,-0.835782870192308,-0.654045084423077,-0.361900924330769,-0.527876193865385,-0.361900924330769,-0.527876193865385,-0.425797491730769,-0.377628914769231,-0.537941159684615,-0.584501021346154,-0.714515503653846,-0.756897727692308,-0.449948508923077,-0.238654133663462,-0.659409071730769,-0.458902236788462,-0.219388066444423,-0.630142480769231,-0.182884633284615,0.0733092246115385,-0.0580812571076923,-0.40936096,-0.347630768134615,-0.750081148461539,-0.364453157057692,-0.29463753325,-0.794119010384615,-0.118327130978654,-0.297756851884615,-0.262128282625,-0.436972789807692,-0.7317066175,-0.628271447307692,-0.576372084615385,-0.693500807884615,-0.744626037884615,-0.158589550569231,-0.336320923884615,0.191280987076923,-0.458296859576923,-0.646477023653846,0.335648928480769,-0.378612011269231,-0.38088373475,0.136685425541538,-0.640592673865385,-0.62056988,0.0130229104378846,-0.751182783461538,-0.782065189807692,0.253352341730769
